Year,State,Subcategory,Sales,Quantity,Discount,Profit,Profit_Margin
2014,New York,Machines,69.99,1,0,30.0957,0.43000000000000005
2017,Texas,Art,6.672,6,0.2,0.5004,0.075
2016,North Carolina,Binders,189.588,2,0.7,-145.3508,-0.7666666666666666
2016,North Carolina,Accessories,408.744,7,0.2,76.6395,0.18749999999999997
2016,North Carolina,Accessories,291.96,5,0.2,54.7425,0.1875
2016,North Carolina,Storage,4.768,2,0.2,-0.7748,-0.1625
2016,Massachusetts,Storage,714.3,5,0,207.147,0.29
2014,Florida,Binders,4.812,2,0.7,-3.6892,-0.7666666666666666
2014,Florida,Accessories,247.8,5,0.2,-18.585,-0.075
2016,Illinois,Machines,1007.979,3,0.3,43.1991,0.04285714285714286
2016,Illinois,Paper,313.488,7,0.2,113.6394,0.3625
2017,Texas,Paper,31.872,8,0.2,11.5536,0.3625
2017,New York,Chairs,207.846,3,0.1,2.3094,0.011111111111111112
2016,Michigan,Furnishings,12.22,1,0,3.666,0.3
2016,Michigan,Storage,194.94,3,0,23.3928,0.12000000000000001
2016,Michigan,Storage,70.95,3,0,20.5755,0.29000000000000004
2016,Michigan,Paper,91.36,4,0,42.0256,0.45999999999999996
2016,Michigan,Chairs,242.94,3,0,29.1528,0.12
2016,Michigan,Labels,22.05,7,0,10.584,0.48
2017,Indiana,Furnishings,2.91,1,0,1.3677,0.47
2016,New York,Art,59.52,3,0,15.4752,0.25999999999999995
2016,New York,Storage,161.94,3,0,9.7164,0.060000000000000005
2016,New York,Art,263.88,6,0,71.2476,0.27
2016,New York,Art,30.48,3,0,7.9248,0.26
2016,New York,Art,9.84,3,0,2.8536,0.29000000000000004
2016,New York,Phones,35.12,4,0,9.1312,0.26
2017,Ohio,Tables,284.364,2,0.4,-75.8304,-0.26666666666666666
2017,Ohio,Storage,665.408,2,0.2,66.5408,0.1
2016,Oklahoma,Accessories,63.88,4,0,24.9132,0.38999999999999996
2014,California,Chairs,129.568,2,0.2,-24.294,-0.1875
2016,Illinois,Chairs,747.558,3,0.3,-96.1146,-0.12857142857142856
2016,Illinois,Envelopes,8.928,2,0.2,3.348,0.37499999999999994
2015,Washington,Appliances,103.92,4,0,36.372,0.35
2015,Washington,Accessories,899.91,9,0,377.9622,0.42
2015,Washington,Binders,51.312,3,0.2,18.6006,0.36250000000000004
2016,Arizona,Furnishings,23.56,5,0.2,7.068,0.3
2016,Arizona,Tables,1272.63,6,0.5,-814.4832,-0.6399999999999999
2016,Arizona,Binders,28.485,5,0.7,-20.889,-0.7333333333333333
2016,Arizona,Supplies,185.376,2,0.2,-34.758,-0.1875
2016,Arizona,Appliances,78.272,2,0.2,5.8704,0.075
2015,Illinois,Furnishings,254.744,7,0.6,-312.0614,-1.2249999999999999
2017,Texas,Bookcases,205.3328,2,0.32,-36.2352,-0.17647058823529413
2016,Illinois,Binders,4.788,3,0.8,-7.9002,-1.65
2015,New York,Paper,55.48,1,0,26.6304,0.48000000000000004
2014,California,Storage,340.92,3,0,3.4092,0.009999999999999998
2014,California,Bookcases,222.666,2,0.15,10.4784,0.04705882352941177
2014,California,Phones,703.968,4,0.2,87.996,0.125
2014,California,Storage,92.52,6,0,24.9804,0.27
2014,California,Paper,62.65,7,0,28.819,0.46
2014,California,Paper,94.85,5,0,45.528,0.48000000000000004
2016,California,Phones,95.76,6,0.2,7.182,0.075
2016,New York,Furnishings,40.2,3,0,19.296,0.4799999999999999
2016,New York,Art,14.7,5,0,6.615,0.45
2016,New York,Storage,704.25,5,0,84.51,0.12000000000000001
2014,California,Accessories,9.09,3,0,1.9089,0.21000000000000002
2014,New York,Art,5.96,2,0,1.6688,0.28
2014,New York,Accessories,159.98,2,0,57.5928,0.36
2017,California,Labels,29.6,2,0,14.8,0.5
2017,California,Bookcases,514.165,5,0.15,-30.245,-0.05882352941176471
2017,California,Phones,279.96,5,0.2,17.4975,0.0625
2014,Illinois,Phones,2735.952,6,0.2,341.994,0.125
2014,Texas,Phones,7.992,1,0.2,0.5994,0.07500000000000001
2014,Texas,Accessories,63.984,2,0.2,10.3974,0.16249999999999998
2014,Texas,Art,70.368,2,0.2,6.1572,0.0875
2014,New York,Storage,449.15,5,0,8.983,0.020000000000000004
2014,New York,Envelopes,11.07,3,0,5.0922,0.46
2016,Washington,Accessories,93.98,2,0,13.1572,0.13999999999999999
2016,Tennessee,Tables,189.882,3,0.4,-94.941,-0.5
2015,Arkansas,Envelopes,105.42,2,0,51.6558,0.49
2016,California,Binders,119.616,8,0.2,40.3704,0.33749999999999997
2016,California,Furnishings,255.76,4,0,81.8432,0.32
2016,California,Chairs,241.568,2,0.2,18.1176,0.075
2016,California,Furnishings,69.3,9,0,22.869,0.33
2016,Colorado,Binders,22.62,2,0.7,-15.08,-0.6666666666666666
2016,Colorado,Binders,14.952,2,0.7,-11.9616,-0.8
2016,Colorado,Chairs,801.568,2,0.2,50.098,0.0625
2016,Colorado,Binders,2.376,3,0.7,-1.9008,-0.8
2016,Colorado,Paper,32.792,1,0.2,11.8871,0.3625
2017,New York,Binders,15.92,5,0.2,5.373,0.3375
2015,Georgia,Art,2.74,1,0,0.7398,0.26999999999999996
2015,Georgia,Art,8.34,3,0,2.1684,0.26
2015,Georgia,Storage,46.74,3,0,11.685,0.25
2015,Georgia,Binders,6354.95,5,0,3177.475,0.5
2017,Missouri,Furnishings,126.3,3,0,40.416,0.32
2017,Missouri,Accessories,38.04,2,0,12.1728,0.32
2016,Ohio,Art,7.152,3,0.2,0.7152,0.09999999999999999
2017,California,Art,6.63,3,0,1.7901,0.27
2017,California,Art,5.88,2,0,1.7052,0.29000000000000004
2017,Montana,Copiers,2999.95,5,0,1379.977,0.4600000000000001
2017,Montana,Storage,51.45,3,0,13.8915,0.27
2017,Montana,Paper,11.96,2,0,5.382,0.44999999999999996
2017,Montana,Storage,1126.02,3,0,56.301,0.05
2015,Texas,Accessories,18.392,1,0.2,5.2877,0.28750000000000003
2015,Texas,Storage,129.568,2,0.2,-25.9136,-0.19999999999999998
2015,Texas,Binders,14.112,9,0.8,-21.168,-1.5
2017,Michigan,Tables,210.98,2,0,21.098,0.1
2016,California,Phones,55.176,3,0.2,-12.4146,-0.225
2016,California,Accessories,66.26,2,0,27.1666,0.41
2015,Massachusetts,Fasteners,22.2,5,0,10.434,0.47
2017,Florida,Chairs,683.952,3,0.2,42.747,0.0625
2017,Florida,Furnishings,45.696,3,0.2,5.1408,0.1125
2015,Pennsylvania,Storage,36.336,3,0.2,-7.2672,-0.2
2015,Pennsylvania,Supplies,666.248,1,0.2,-149.9058,-0.22499999999999998
2015,Pennsylvania,Envelopes,52.512,6,0.2,19.692,0.375
2015,California,Chairs,190.72,1,0.2,11.92,0.0625
2017,California,Furnishings,47.94,3,0,2.397,0.049999999999999996
2016,Alabama,Phones,979.95,5,0,274.386,0.28
2016,Alabama,Binders,22.75,5,0,11.375,0.5
2016,Arizona,Storage,16.768,2,0.2,1.4672,0.0875
2017,Illinois,Binders,42.616,7,0.8,-68.1856,-1.5999999999999999
2015,New York,Binders,10.752,4,0.2,3.36,0.31249999999999994
2015,Kentucky,Appliances,152.94,3,0,41.2938,0.26999999999999996
2015,Kentucky,Chairs,283.92,4,0,70.98,0.25
2014,Wisconsin,Accessories,468.9,6,0,206.316,0.44
2016,Arizona,Phones,380.864,8,0.2,38.0864,0.1
2015,Ohio,Storage,646.776,9,0.2,-145.5246,-0.225
2014,Texas,Accessories,58.112,2,0.2,7.264,0.125
2014,Texas,Phones,100.792,1,0.2,6.2995,0.0625
2014,Texas,Furnishings,66.112,4,0.6,-84.2928,-1.2750000000000001
2017,New York,Binders,41.28,6,0.2,13.932,0.3375
2017,New York,Paper,13.36,2,0,6.4128,0.48
2015,Illinois,Storage,250.272,9,0.2,15.642,0.0625
2015,Illinois,Binders,11.364,3,0.8,-17.046,-1.4999999999999998
2015,Illinois,Supplies,8.72,5,0.2,-1.744,-0.19999999999999998
2016,California,Chairs,1121.568,2,0.2,0,0
2017,Florida,Furnishings,34.504,1,0.2,6.0382,0.17500000000000002
2017,Texas,Fasteners,10.824,3,0.2,2.5707,0.2375
2017,California,Storage,1295.78,2,0,310.9872,0.24
2014,North Carolina,Art,19.456,4,0.2,3.4048,0.175
2016,California,Labels,20.7,2,0,9.936,0.48000000000000004
2016,California,Tables,1335.68,4,0.2,-217.048,-0.1625
2016,California,Paper,32.4,5,0,15.552,0.48
2017,California,Furnishings,42.6,3,0,16.614,0.39
2017,California,Binders,84.056,7,0.2,27.3182,0.325
2014,Florida,Appliances,13,5,0.2,1.3,0.1
2014,Florida,Furnishings,13.128,3,0.2,3.7743,0.28750000000000003
2015,Washington,Fasteners,3.96,2,0,0,0
2015,Washington,Labels,2.61,1,0,1.2006,0.45999999999999996
2017,California,Phones,374.376,3,0.2,46.797,0.125
2017,Washington,Paper,91.84,8,0,45.0016,0.49
2017,Washington,Binders,81.088,7,0.2,27.3672,0.3375
2017,Washington,Paper,19.44,3,0,9.3312,0.48000000000000004
2017,Washington,Chairs,451.152,3,0.2,0,0
2017,New York,Labels,72.45,7,0,34.776,0.48000000000000004
2017,New York,Fasteners,13.96,4,0,6.4216,0.45999999999999996
2017,New York,Binders,33.264,7,0.2,11.2266,0.33749999999999997
2017,New York,Phones,14.85,3,0,4.0095,0.27
2016,Washington,Art,8.82,3,0,2.3814,0.27
2015,California,Paper,160.72,14,0,78.7528,0.48999999999999994
2015,California,Paper,19.92,4,0,9.7608,0.48999999999999994
2015,California,Supplies,7.3,2,0,2.19,0.3
2017,Illinois,Storage,69.712,2,0.2,8.714,0.125
2017,Illinois,Furnishings,8.792,1,0.6,-5.7148,-0.65
2015,California,Supplies,51.52,4,0,1.5456,0.03
2017,Colorado,Phones,470.376,3,0.2,52.9173,0.1125
2017,Colorado,Phones,105.584,2,0.2,9.2386,0.0875
2017,Colorado,Appliances,31.152,3,0.2,3.5046,0.11249999999999999
2017,Colorado,Binders,6.783,7,0.7,-4.7481,-0.7
2017,Colorado,Phones,406.368,4,0.2,30.4776,0.075
2015,Kentucky,Chairs,70.98,1,0,4.9686,0.07
2015,Kentucky,Labels,294.93,3,0,144.5157,0.49000000000000005
2016,Oregon,Phones,84.784,2,0.2,-20.1362,-0.23749999999999996
2016,Oregon,Paper,20.736,4,0.2,7.2576,0.35
2016,Oregon,Binders,16.821,3,0.7,-12.8961,-0.7666666666666666
2016,Oregon,Paper,10.368,2,0.2,3.6288,0.35
2014,Texas,Art,9.344,2,0.2,1.168,0.125
2014,Texas,Accessories,31.2,3,0.2,9.75,0.3125
2014,California,Appliances,76.12,2,0,22.0748,0.29
2014,California,Copiers,1199.976,3,0.2,434.9913,0.3625
2014,California,Phones,445.96,5,0.2,55.745,0.125
2014,California,Furnishings,327.76,8,0,91.7728,0.28
2016,Pennsylvania,Supplies,11.632,2,0.2,1.0178,0.08750000000000001
2016,Pennsylvania,Phones,143.982,3,0.4,-28.7964,-0.19999999999999998
2016,Pennsylvania,Phones,494.376,4,0.4,-115.3544,-0.23333333333333334
2016,Pennsylvania,Supplies,5.84,2,0.2,0.73,0.125
2014,Florida,Storage,142.776,1,0.2,17.847,0.125
2014,Florida,Furnishings,45.696,3,0.2,5.1408,0.1125
2014,Florida,Binders,7.218,3,0.7,-5.5338,-0.7666666666666667
2014,Florida,Binders,43.188,4,0.7,-31.6712,-0.7333333333333333
2014,Florida,Paper,131.904,3,0.2,47.8152,0.3625
2014,Pennsylvania,Binders,3.282,2,0.7,-2.6256,-0.7999999999999999
2014,Pennsylvania,Art,21.168,9,0.2,2.3814,0.11250000000000002
2014,Pennsylvania,Phones,55.188,2,0.4,-10.1178,-0.18333333333333335
2016,Texas,Phones,369.576,3,0.2,41.5773,0.1125
2016,Texas,Labels,15.712,4,0.2,5.6956,0.3625
2016,Pennsylvania,Paper,8.448,2,0.2,2.64,0.3125
2016,Pennsylvania,Phones,728.946,9,0.4,-157.9383,-0.21666666666666665
2017,Ohio,Phones,119.94,10,0.4,15.992,0.13333333333333333
2017,Ohio,Binders,3.648,2,0.7,-2.7968,-0.7666666666666667
2017,New York,Furnishings,40.48,2,0,15.7872,0.39
2017,New York,Furnishings,9.94,2,0,3.0814,0.31
2017,New York,Binders,107.424,9,0.2,33.57,0.3125
2017,New York,Phones,37.91,1,0,10.9939,0.29000000000000004
2017,New York,Furnishings,88.02,3,0,27.2862,0.31
2014,Illinois,Binders,8.69,5,0.8,-14.773,-1.7
2015,Michigan,Chairs,301.96,2,0,87.5684,0.29000000000000004
2015,Michigan,Appliances,555.21,5,0.1,178.901,0.32222222222222224
2015,Michigan,Storage,523.48,4,0,130.87,0.25
2015,Michigan,Art,161.82,9,0,46.9278,0.29
2017,New York,Furnishings,35.56,7,0,12.0904,0.34
2017,Washington,Appliances,97.16,2,0,28.1764,0.29000000000000004
2017,California,Binders,15.24,5,0.2,5.1435,0.3375
2017,California,Paper,13.23,3,0,6.0858,0.45999999999999996
2016,Colorado,Storage,243.384,3,0.2,-51.7191,-0.2125
2016,Colorado,Accessories,119.8,5,0.2,29.95,0.25
2016,Colorado,Phones,300.768,4,0.2,30.0768,0.1
2017,Florida,Accessories,17.88,3,0.2,2.4585,0.1375
2017,Florida,Labels,235.944,3,0.2,85.5297,0.36250000000000004
2015,Georgia,Chairs,392.94,3,0,43.2234,0.11
2016,Colorado,Binders,18.882,3,0.7,-13.8468,-0.7333333333333333
2016,Colorado,Appliances,122.328,3,0.2,12.2328,0.09999999999999999
2016,California,Furnishings,1049.2,5,0,272.792,0.25999999999999995
2016,California,Binders,15.424,4,0.2,5.0128,0.325
2016,Minnesota,Furnishings,18.84,3,0,6.0288,0.32
2017,California,Storage,330.4,2,0,85.904,0.26
2017,California,Labels,26.25,7,0,12.6,0.48
2017,Michigan,Accessories,132.52,4,0,54.3332,0.41
2017,New Jersey,Paper,6.48,1,0,3.1752,0.48999999999999994
2017,Indiana,Appliances,209.3,2,0,56.511,0.27
2016,Arizona,Fasteners,31.56,5,0.2,9.8625,0.31250000000000006
2016,Arizona,Appliances,30.144,2,0.2,3.0144,0.1
2016,Washington,Furnishings,14.8,4,0,6.068,0.41
2016,Washington,Phones,302.376,3,0.2,22.6782,0.07500000000000001
2016,Washington,Accessories,316,4,0,31.6,0.1
2016,New York,Paper,379.4,10,0,178.318,0.4700000000000001
2017,New York,Paper,97.82,2,0,45.9754,0.47000000000000003
2017,New York,Accessories,103.12,8,0,10.312,0.09999999999999999
2016,Ohio,Appliances,113.552,2,0.2,8.5164,0.075
2016,Ohio,Binders,3.318,2,0.7,-2.6544,-0.7999999999999999
2016,Ohio,Envelopes,134.288,2,0.2,45.3222,0.33749999999999997
2016,Illinois,Chairs,701.372,2,0.3,-50.098,-0.07142857142857142
2016,Illinois,Binders,2.308,2,0.8,-3.462,-1.5000000000000002
2015,Texas,Storage,999.432,7,0.2,124.929,0.125
2015,Texas,Storage,724.08,14,0.2,-135.765,-0.18749999999999997
2015,Texas,Tables,918.785,5,0.3,-118.1295,-0.12857142857142856
2015,Texas,Binders,2.724,3,0.8,-4.2222,-1.5499999999999998
2016,New York,Storage,459.95,5,0,18.398,0.04
2016,Kentucky,Fasteners,10.74,3,0,5.2626,0.49
2017,Texas,Supplies,23.76,3,0.2,2.079,0.08750000000000001
2017,Texas,Paper,85.056,3,0.2,28.7064,0.33749999999999997
2017,Texas,Phones,381.576,3,0.2,28.6182,0.075
2014,Ohio,Furnishings,30.36,5,0.2,8.7285,0.28750000000000003
2017,Illinois,Furnishings,23.976,3,0.6,-14.3856,-0.6
2017,Illinois,Tables,108.925,1,0.5,-71.8905,-0.66
2017,Illinois,Paper,36.352,8,0.2,11.36,0.3125
2017,Illinois,Art,19.56,5,0.2,1.7115,0.08750000000000001
2017,Indiana,Appliances,61.44,3,0,16.5888,0.27
2017,Indiana,Paper,38.9,5,0,17.505,0.45
2017,Indiana,Accessories,99.39,3,0,40.7499,0.41
2017,Texas,Appliances,2.688,3,0.8,-7.392,-2.75
2017,Texas,Accessories,27.816,3,0.2,4.5201,0.1625
2017,Texas,Furnishings,82.524,3,0.6,-41.262,-0.5
2017,Texas,Binders,182.994,3,0.8,-320.2395,-1.7500000000000002
2016,New York,Binders,14.352,3,0.2,4.6644,0.32499999999999996
2016,New York,Storage,64.96,2,0,2.5984,0.04
2016,New York,Storage,68.6,4,0,18.522,0.27
2017,North Carolina,Machines,7999.98,4,0.5,-3839.9904,-0.48000000000000004
2017,North Carolina,Appliances,167.44,2,0.2,14.651,0.0875
2014,Mississippi,Accessories,479.97,3,0,163.1898,0.33999999999999997
2014,Mississippi,Labels,14.62,2,0,6.8714,0.47000000000000003
2014,Mississippi,Paper,19.44,3,0,9.3312,0.48000000000000004
2017,New York,Bookcases,191.984,2,0.2,4.7996,0.024999999999999998
2014,Virginia,Furnishings,104.01,1,0,14.5614,0.14
2014,Virginia,Phones,284.82,1,0,74.0532,0.26
2014,Virginia,Storage,36.84,3,0,10.3152,0.27999999999999997
2015,California,Accessories,166.24,1,0,24.936,0.15
2015,California,Paper,33.4,5,0,16.032,0.48000000000000004
2015,Pennsylvania,Art,198.272,8,0.2,17.3488,0.08750000000000001
2015,Pennsylvania,Labels,47.36,4,0.2,17.76,0.37500000000000006
2015,Pennsylvania,Envelopes,200.984,7,0.2,62.8075,0.3125
2015,Pennsylvania,Labels,97.696,4,0.2,31.7512,0.325
2015,Pennsylvania,Art,2.696,1,0.2,0.8088,0.3
2015,Pennsylvania,Binders,18.588,2,0.7,-13.6312,-0.7333333333333333
2015,Pennsylvania,Binders,4.896,3,0.7,-3.4272,-0.7000000000000001
2017,Ohio,Furnishings,15.072,3,0.2,4.1448,0.275
2016,Washington,Furnishings,209.88,3,0,35.6796,0.17
2015,California,Tables,369.912,3,0.2,-13.8717,-0.037500000000000006
2014,North Carolina,Paper,10.368,2,0.2,3.6288,0.35
2014,North Carolina,Appliances,166.84,5,0.2,18.7695,0.1125
2014,North Carolina,Accessories,15.216,1,0.2,2.2824,0.15
2014,New York,Accessories,119.96,4,0,52.7824,0.44000000000000006
2014,New York,Bookcases,883.92,5,0.2,-110.49,-0.125
2014,New York,Binders,46.72,8,0.2,15.768,0.3375
2014,New York,Paper,55.48,1,0,26.6304,0.48000000000000004
2017,Florida,Envelopes,24.448,4,0.2,8.8624,0.36249999999999993
2017,New York,Appliances,281.34,6,0,109.7226,0.39
2017,New York,Phones,307.98,2,0,89.3142,0.29
2017,New York,Accessories,299.97,3,0,113.9886,0.38
2014,Washington,Binders,19.92,5,0.2,6.972,0.35
2014,Delaware,Furnishings,9.94,2,0,3.0814,0.31
2017,Ohio,Furnishings,103.056,3,0.2,24.4758,0.2375
2014,Utah,Binders,59.808,3,0.2,19.4376,0.325
2014,Utah,Furnishings,73.32,6,0,21.996,0.3
2016,California,Paper,146.82,3,0,73.41,0.5
2016,Michigan,Tables,1652.94,3,0,231.4116,0.13999999999999999
2016,Michigan,Storage,296.37,3,0,80.0199,0.27
2014,Pennsylvania,Furnishings,129.92,5,0.2,21.112,0.1625
2016,Florida,Supplies,45.584,7,0.2,5.1282,0.11249999999999999
2017,Texas,Envelopes,17.568,2,0.2,6.3684,0.3625
2017,Texas,Phones,55.992,1,0.2,5.5992,0.1
2016,New York,Paper,182.72,8,0,84.0512,0.45999999999999996
2016,New York,Tables,400.032,2,0.4,-153.3456,-0.3833333333333333
2016,New York,Storage,33.63,3,0,10.089,0.3
2016,New York,Chairs,542.646,3,0.1,102.4998,0.18888888888888888
2016,New York,Labels,6.3,2,0,3.024,0.48000000000000004
2017,Washington,Storage,242.94,3,0,9.7176,0.039999999999999994
2017,Washington,Accessories,179.97,3,0,86.3856,0.48
2017,Washington,Binders,99.696,6,0.2,33.6474,0.33749999999999997
2017,Washington,Binders,27.936,4,0.2,9.4284,0.3375
2017,Washington,Bookcases,84.98,1,0,18.6956,0.21999999999999997
2017,Washington,Binders,18.72,5,0.2,6.552,0.35
2014,California,Accessories,49.98,2,0,8.4966,0.17000000000000004
2014,Illinois,Labels,11.784,3,0.2,4.2717,0.3625
2014,Illinois,Storage,272.736,3,0.2,-64.7748,-0.23750000000000002
2014,Illinois,Binders,3.54,2,0.8,-5.487,-1.55
2016,Texas,Supplies,51.52,5,0.2,-10.948,-0.2125
2016,Texas,Paper,3.528,1,0.2,1.1466,0.325
2016,Texas,Paper,4.624,1,0.2,1.6762,0.3625
2016,Texas,Supplies,55.168,4,0.2,6.2064,0.1125
2014,California,Tables,567.12,10,0.2,-28.356,-0.05
2014,California,Storage,359.32,4,0,7.1864,0.02
2016,Illinois,Phones,11.992,1,0.2,0.8994,0.075
2017,Michigan,Binders,58.05,3,0,26.703,0.46
2017,Michigan,Furnishings,157.74,11,0,56.7864,0.36
2017,Michigan,Art,56.98,7,0,22.792,0.4
2017,Michigan,Binders,2.88,1,0,1.4112,0.49000000000000005
2016,California,Copiers,1199.976,3,0.2,374.9925,0.3125
2015,California,Furnishings,79.92,4,0,28.7712,0.36
2016,Florida,Tables,383.438,4,0.45,-167.3184,-0.43636363636363634
2014,Minnesota,Storage,24.56,2,0,6.8768,0.28
2014,Minnesota,Accessories,119.8,4,0,47.92,0.4
2017,New York,Binders,13.128,3,0.2,4.2666,0.325
2017,Wisconsin,Paper,22.72,4,0,10.224,0.45
2015,California,Paper,58.32,9,0,27.9936,0.48
2017,Georgia,Labels,12.39,3,0,5.6994,0.45999999999999996
2015,Ohio,Phones,107.982,3,0.4,-26.9955,-0.25
2014,Louisiana,Envelopes,11.36,2,0,5.3392,0.47000000000000003
2014,Louisiana,Envelopes,50.94,3,0,25.47,0.5
2014,Louisiana,Accessories,646.74,6,0,258.696,0.4
2014,Louisiana,Binders,5.64,3,0,2.7072,0.48
2014,Louisiana,Storage,572.58,6,0,34.3548,0.05999999999999999
2014,Florida,Furnishings,310.88,2,0.2,23.316,0.075
2016,Virginia,Chairs,641.96,2,0,179.7488,0.27999999999999997
2017,Iowa,Binders,18.28,2,0,9.14,0.5
2017,Iowa,Phones,207,3,0,51.75,0.25
2017,Iowa,Binders,32.35,5,0,16.175,0.5
2017,Iowa,Binders,7.71,1,0,3.4695,0.45
2017,Iowa,Art,40.3,2,0,10.881,0.27
2017,Iowa,Furnishings,34.58,7,0,14.5236,0.42000000000000004
2014,Ohio,Art,32.76,7,0.2,3.6855,0.11250000000000002
2015,California,Chairs,544.008,3,0.2,40.8006,0.075
2015,California,Paper,59.94,3,0,28.1718,0.47000000000000003
2015,California,Paper,23.92,4,0,11.7208,0.49
2015,California,Paper,4.28,1,0,1.926,0.44999999999999996
2015,Ohio,Binders,32.07,5,0.7,-22.449,-0.7000000000000001
2015,Ohio,Accessories,24,2,0.2,-2.7,-0.1125
2015,Ohio,Bookcases,35.49,1,0.5,-15.6156,-0.44
2015,Ohio,Accessories,47.984,2,0.2,0.5998,0.012499999999999999
2015,South Carolina,Envelopes,186.69,3,0,87.7443,0.47
2017,California,Binders,17.456,2,0.2,5.8914,0.3375
2015,California,Chairs,348.928,2,0.2,34.8928,0.1
2015,Virginia,Binders,143.96,4,0,69.1008,0.48000000000000004
2015,Virginia,Storage,15.42,1,0,4.1634,0.27
2015,Virginia,Binders,43.04,8,0,21.0896,0.49000000000000005
2015,Virginia,Chairs,332.94,3,0,79.9056,0.24000000000000002
2016,North Carolina,Phones,1363.96,5,0.2,85.2475,0.0625
2014,California,Labels,9.96,2,0,4.5816,0.45999999999999996
2014,California,Paper,21.72,4,0,10.6428,0.49
2017,Minnesota,Binders,20.16,7,0,9.8784,0.48999999999999994
2015,New York,Paper,132.79,7,0,63.7392,0.48
2015,New York,Paper,12.96,2,0,6.2208,0.4799999999999999
2015,New York,Labels,21.56,7,0,10.3488,0.48000000000000004
2015,California,Chairs,283.92,5,0.2,17.745,0.0625
2017,California,Furnishings,22.23,1,0,7.3359,0.32999999999999996
2017,California,Phones,215.968,2,0.2,18.8972,0.08750000000000001
2016,New York,Appliances,355.32,9,0,99.4896,0.27999999999999997
2016,Louisiana,Paper,12.96,2,0,6.2208,0.4799999999999999
2017,California,Furnishings,18.28,2,0,6.2152,0.33999999999999997
2014,Colorado,Art,43.176,3,0.2,4.3176,0.09999999999999999
2014,Colorado,Phones,1983.968,4,0.2,247.996,0.125
2015,Nebraska,Furnishings,28.4,2,0,11.076,0.39
2015,Nebraska,Accessories,149.97,3,0,50.9898,0.34
2014,Washington,Art,11.52,4,0,3.2256,0.28
2014,Washington,Tables,1298.55,5,0,311.652,0.24
2014,Washington,Appliances,213.92,4,0,62.0368,0.29000000000000004
2014,Washington,Accessories,25.78,2,0,2.578,0.09999999999999999
2017,California,Furnishings,18.28,2,0,6.2152,0.33999999999999997
2017,California,Accessories,1399.93,7,0,601.9699,0.43
2015,Wisconsin,Paper,51.84,8,0,24.8832,0.4799999999999999
2016,Pennsylvania,Paper,5.344,1,0.2,1.8704,0.35
2014,Pennsylvania,Paper,41.472,8,0.2,14.5152,0.35
2014,Pennsylvania,Binders,3.168,3,0.7,-2.4288,-0.7666666666666666
2014,Pennsylvania,Chairs,1228.465,5,0.3,0,0
2014,Pennsylvania,Binders,31.086,3,0.7,-22.7964,-0.7333333333333333
2014,Pennsylvania,Paper,335.52,4,0.2,117.432,0.35000000000000003
2017,New Jersey,Accessories,239.97,3,0,71.991,0.3
2017,New Jersey,Labels,9.82,2,0,4.8118,0.49
2014,California,Accessories,67.8,4,0,4.068,0.06
2014,California,Accessories,167.97,3,0,40.3128,0.24000000000000002
2017,Minnesota,Fasteners,35,7,0,16.8,0.48000000000000004
2017,Minnesota,Supplies,37.24,4,0,10.7996,0.29
2017,Minnesota,Envelopes,15.28,2,0,7.4872,0.49
2017,Kentucky,Chairs,301.96,2,0,90.588,0.3
2017,Kentucky,Appliances,180.66,3,0,50.5848,0.28
2017,Kentucky,Phones,191.98,2,0,51.8346,0.27
2017,Kentucky,Phones,65.99,1,0,17.1574,0.26
2016,Florida,Art,35.216,2,0.2,2.6412,0.075
2016,Florida,Appliances,23.696,2,0.2,6.5164,0.27499999999999997
2016,Florida,Machines,265.475,1,0.5,-111.4995,-0.41999999999999993
2014,Texas,Binders,51.184,4,0.8,-79.3352,-1.55
2017,Tennessee,Paper,9.664,2,0.2,3.2616,0.3375
